,text,label
124,@VirginAmerica you have the absolute best team and customer service ever.  Every time I fly with you I'm delighted.  Thank you!,3
126,@VirginAmerica i need to change my flight thats scheduled in 9 hours and 120 min wait time on phone. Im calling intern. Help!!,3
130,@VirginAmerica you are failing your customers because your check in process does not link to TSA pre-check.,3
131,@VirginAmerica @FiDiFamilies us too! Terrible airline! Just gave us a hotel hotline number and said sorry,3
141,@VirginAmerica best customer service rep in the world! #irmafromDallas takes the cake!!!,3
144,@VirginAmerica you have amazing staff &amp; super helpful as I just ran the @WaltDisneyWorld #PrincessHalf they have spoiled me with comfort!!!,3
149,.@VirginAmerica I don't understand why you need a DM to give me an answer on if you have a damaged luggage policy.,3
150,.@VirginAmerica does that mean you don't have a policy for destroyed luggage?,3
153,@VirginAmerica is your website ever coming back online?,3
157,@VirginAmerica having problems Flight Booking Problems on the web site. keeps giving me an error and to contact by phone.  phone is 30 minute wait.,3
159,"@VirginAmerica I rang, but there is a wait for 35 minutes!! I can book the same ticket through a vendor, fix your site",3
163,@VirginAmerica is the website down?,3
167,@VirginAmerica Is it normal to receive no reply from Central Baggage #baggageissues #smh,3
179,@VirginAmerica @TTINAC11 I DM you,3
181,@VirginAmerica too bad you say it takes 10 to 14 days via YOUR confirmation email. When I inquired after 3 weeks you claim 6 to 8 weeks!,3
186,"@VirginAmerica a lot of ""apologies"" being thrown out to customers from what I can see.Very sad. Thanks for nothing. Worst airline ever.",3
187,@VirginAmerica  for all my flight stuff wrong and did nothing about it. Had #worst #flight ever,3
192,@VirginAmerica you suck!,3
193,@VirginAmerica thanks!,3
200,@VirginAmerica Your website is down and I'm trying to check in!,3
201,"@VirginAmerica done! Thank you for the quick response, apparently faster than sitting on hold ;)",3
204,@VirginAmerica Keep up the great work :),3
214,@VirginAmerica can’t access your website from Safari on iPhone 6. Seems to work on Mac and iPad. Need iPhone to add Passbook.,3
215,"@VirginAmerica on iPad and iPhone, clicking the CHECKIN link in the email I received at 24hrs before flight",3
219,@VirginAmerica I did it but there was a problem in the link from the email for check-in. thanks,3
225,"@VirginAmerica it’s just a bug report, guys",3
226,@VirginAmerica hold times at call center are a bit much,3
228,@VirginAmerica Site down? #help,3
244,"@VirginAmerica classiq, luv Virgin America. Greetingz",3
245,"@VirginAmerica Hi, I'm trying to do check-in but the website is not working. I tried 3 different browsers and the problem continues",3
246,@VirginAmerica Thanks for your great customer service today &amp; for helping me get all my travel sorted out!,3
250,@VirginAmerica current bug on website shows ‘select departure city’ when selecting destination city http://t.co/SLLYIBE2vQ,3
257,@VirginAmerica BIG Love/gratitude.mpower w/ http://t.co/1AGR9knCpf weRin #OSCARS2105 VIPswagbags@ #AvalonHollywood http://t.co/ybMbGs0dHn,3
263,@VirginAmerica there is something wrong with you website in Safari iPhone,3
267,@VirginAmerica shares rise on Q4 financial results - USA TODAY http://t.co/lFS4PEFE6y,3
276,@VirginAmerica fav airline,3
279,@VirginAmerica what is your policy on flying after surgery?  I am still waiting for answer so I can tell me doctor.,3
281,@VirginAmerica Thank you!!,3
282,@VirginAmerica Is there anything going on with the website? I've been getting a lot of errors past 30 minutes.,3
284,@VirginAmerica I need you to follow back in order to DM.,3
288,@VirginAmerica husband and I ordered three drinks via my screen and they never came. Awesome!,3
298,@VirginAmerica I'm trying to check into my 10:50AM CT flight tmm on the desktop website and it's not working (some sort of caching bug) SOS,3
301,@VirginAmerica Do you guys know your check-in links from emails are broken? http://t.co/2npXB6oBMr,3
309,@VirginAmerica is saving my sanity right now: http://t.co/ELtBOLjUl9,3
314,@virginamerica Looks like a broken link for your assets https://t.co/OArDjjGrrD,3
324,@VirginAmerica @SSal thanks!,3
329,"@VirginAmerica my luggage is gone. I've filed my paperwork, promised a call/email. Still no resolution or response from central luggage.",3
330,@VirginAmerica Debbie Baldwin gave a #rockstar performance of the safety demo this evening on VX919 #LAS2SFO #BestCrew #SheRocks,3
331,@VirginAmerica Thanks!,3
334,@VirginAmerica I requested a mileage challenge for status several weeks ago online but haven't heard back. How do I get help with this?,3
336,"@VirginAmerica Many Thanks for the Follow.
#ourprincess #freyasfund #USA #Bandie 
Looking for Any Help😍
💗🇬🇧💗🇺🇸💗
🎀🌏🎀 http://t.co/UJfS9Zi6kd",3
344,@VirginAmerica trying to check-in...but looks like your site is down?,3
346,@VirginAmerica Sent a couple messages to the email you provided but to no avail. Will try again next year. Cheers.,3
353,"@VirginAmerica I spoke with a representative that offered no solution, I am a loyal customer who flies on @VirginAtlantic as well",3
357,@VirginAmerica partners with @Visa Checkout as mobile payment method to help boost mobile conversion rates #etailwest #payments #visa,3
360,@VirginAmerica i would like help with some flights please.,3
361,Bruh “@VirginAmerica: @giannilee Turn down for what. #VXSafetyDance”,3
365,"@VirginAmerica Done, but I need the receipt ASAP. Could you please help? #150219-000114",3
372,@VirginAmerica currently in minute 10 of being on hold with cust. service. Do I need to do anything to add a lap child to my reservation?,3
377,"@VirginAmerica I just did, how can I DM? Do u have to also add me?",3
382,@VirginAmerica I need a receipt for a flight change. Can you send one?,3
383,"@VirginAmerica, I submitted a status match request a while back and still haven’t heard! I’m flying on Monday. Can you look / accelerate?",3
387,@VirginAmerica a brilliant brisk am in Boston in cue for vx363 http://t.co/rMZNIVGmg6,3
391,@VirginAmerica omg omg😍😍 nonstop Dallas to Austin on virgin✨😱✈️,3
395,@VirginAmerica thank you,3
396,@VirginAmerica Can I get some help with a support ticket? It's been 15 days.... Incident: 150202-000419 Thank you!,3
407,@VirginAmerica FYI the info@virginamerica.com email address you say to contact in password reset emails doesn't exist. Emails bounce.,3
408,@VirginAmerica Status match - 2 weeks have gone by and no news.Flt next week - hope flt will count towards requirement.  Cust Svc no help!!!,3
409,@VirginAmerica your website sucks donkey dicks. Just thought you should know. All best.,3
412,@VirginAmerica got it. All set - Thanks!,3
417,@VirginAmerica how come you don't have an iPhone app? Still using and making me waste paper.,3
426,"@VirginAmerica - can you tweet me the Cancelled Flight/chng fee for a flight? or can I rebook under one of your affiliates? If so, who are afiliates?",3
427,@VirginAmerica has the most INCREDIBLE customer service I've ever experienced! So refreshing!,3
431,@VirginAmerica to start 5xweekly #A319 flights from to #Dallas @DallasLoveField #Austin on 28APR #avgeek,3
435,"@VirginAmerica to battle @SouthwestAir on @DallasLoveField-@AUStinAirport route 
http://t.co/6RLz0EBk2X via @usatoday",3
438,@VirginAmerica I miss the #nerdbird in San Jose,3
439,"@VirginAmerica love it, taking @SouthwestAir on in their backyard! Consumers win when biz competes.",3
444,"@VirginAmerica I tried that. You offered to charge me an additional $1k for a new ticket or be stranded until Thurs. 1st time, last time.",3
447,@VirginAmerica Had to spend 5 hours worrying that items in carryon would be broken/stolen since I couldn't carry them on plane or lock bag.,3
450,@VirginAmerica I have lots of flights to book and your site it not working!!!! I've been on the phone waiting for over 10 minutes..........,3
478,@VirginAmerica how come ABC is the only one of the network channels you don't have?,3
480,".@VirginAmerica not only was it great, but you return my calls the day after. Couldn't ask for more. #myVXexperience",3
486,@VirginAmerica Umm so no reason as to why this is? Is there someone different I should contact (or contact me) to get a definitive answer?,3
491,@VirginAmerica thanks! Y'all have some of the best customer service left in the industry.,3
499,@VirginAmerica morning. If I have a question regarding elevate points &amp; flights can I DM you?,3
504,@united thanks,3
505,@united Thanks for taking care of that MR!! Happy customer.,3
506,@united still no refund or word via DM. Please resolve this issue as your Cancelled Flightled flight was useless to my assistant's trip.,3
515,@united thanks,3
522,"@united no I don't, but I'm sure United have my info on its system.",3
524,@united Just submitted my response on the link you sent.,3
529,@united beginning of Feb I called United they said they would send another voucher by mail. Never got anything. #tiredofwaiting,3
537,@united I sure did.   I had to drive a total of 3 hours to get my own bag.  I'd like to explain that debacle but no one wants to talk to me.,3
545,"@united yes, we've been with the agents for the last 50 minutes. One of the agents have been very rude, but thankfully Ladan has been nice.",3
553,@united @UCtraveladvisor - I would have loved to respond to your website until I saw the really long form. In business the new seats are bad,3
556,@united thanks again for your concern. I will contact customer care upon our return from Australia.,3
558,"@united ""Airport snow removal method #22...""
Keep up the good work folks, this is where Cessna's become 747's! http://t.co/9v8tMUsJvU",3
560,@united A measly $50 e-certificate is not how you appreciate loyal customers after they wait 3hrs on the tarmac during UA1116. #unacceptable,3
561,@united When will email address/username sign-on be available? It's been a while.,3
569,@united No. Denver said they don't handle baggage that made it to Colo. Springs.  They gave me an 800 number to call. No help there either.,3
570,@united you guys need some serious training in customer service. Too many better options to put up with the way you guys handle ur mistakes,3
572,"@united once he found out we had a problem he avoided me like the plague. Was told ""we can't find a supervisor.""",3
577,@united your announcement for pre boarding only addresses mobility. My disability requires me to travel with a lot of stuff. Do I preboard?,3
579,@united our travel booked thru United group dept. Okc ticket agent less than willing to help with our connection in LAX.,3
580,"@united v upset with your disability  ""services"". When I told one of your employees I was carrying medical equipment she was very rude.",3
591,"@united I just sent an email to Customer Care, telling them I may have to break up with you 😢. I sincerely hope they can help me!!",3
593,@united What is your phone number. I can't find who to call about a flight reservation.,3
595,"@united why am I to believe they will help when customer service couldn't? Like I said, I want a number to someone who can fix what you did.",3
600,@united thx for update,3
601,@united thank you !,3
603,@united Had to explain to a very over eager flight attendant trying to ask about my vision that my @ccicanine was not a guide dog!,3
607,@united despite my bag not making it to Newark good informative email tracking updates help!,3
610,@united crashed trying to check in.,3
612,@united thanks for the info I already knew...,3
613,@united Airline trouble this winter &amp; not getting good customer service? contact http://t.co/aQjn4HwNaC  we negotiate resolutions for You!,3
615,@united Thank you.,3
617,@united is there an email address I can reach? Too long for a DM.,3
621,@united ok it's now been 7 months waiting to hear from airline. I gave them quite a bit more than the 30 days requested! Terrible service,3
622,@united does this process ever end? Still waiting for the reply since 2 months #pathetic #customerservice,3
624,@united how do I get my account number if your website says email is unavailable?,3
634,@united This isn't a one time thing either! It's a shocking pattern of repeated neglect and disrespect.,3
643,@united what time? Who can I call. I need my skis. I will go to the airport and get them. No more faith in United.,3
646,@united Yeah sorry but there's always a problem with United. And you have an international reputation for having problems.,3
648,"@united but then again, maybe the @BBBNE_SD_KS_IA would care more to hear what went on than whoever listens to issues you caused",3
649,@united I wonder if sharing all this on FB and insta would produce a number. 140 characters really limits my story telling.,3
650,@united so you're telling me there is no number to call after being left in an airport because of a negligent pilot and staff?,3
653,@united you have to follow me in order for me to DM...come on now,3
656,@united I did DM the details but still no response. I have to book today.,3
658,@united can someone please explain the process of of what happens to property found on a plane after passengers leave at Heathrow ?,3
659,@united not able to DM you my confirmation number,3
660,"@united I've sent the message, let me know if you got it. I'm not very twitter-literate. Also, is he REALLY going to be stuck for 18hrs?",3
661,@united very unhappy at no response to complaint emailed on 2nd Feb ref.8441639. Awful customer service!,3
662,@united DM does not work what do I do?,3
670,"@united thanks, just sent :)",3
671,"@united I'm grounded in Montreal with ua3659. I am missing my connection ua3417 to St. Louis. Can you help,Do you have a private jet for me?",3
674,@united I'm not a child. I'm someone who has an issue with flying and prepares ahead of time to reduce the distress caused by planes. You,3
677,@united So what does someone with severe anxiety do when the one person who can help him isn't next to him?,3
684,@united service so far has been horrid. We wanted to end the trip on a high note. Guess that's not an option.,3
686,@united YOU GUYS ARE HORRIBLE.,3
696,@united to speak to a real person to get this resolved politely and efficiently. (2/2),3
697,"@united I hadn't filed a refund claim as I was told there was no charge by your DM. This is disputed by my bank, hence why I would like(1/2)",3
699,@united Every United flight between Saipan and Guam is an adventure! You never know when @CapeAir's old plane will be operational :),3
700,@united hence why I've been asking for the customer service phone number so I can speak to a real person to get this sorted out,3
701,@united did our bags leave Washington yet? That would be convenient seeing as we left there a day ago. #UnitedAirlines #lostluggage,3
703,"@united according to your DMs, I'm not owed a refund. please may I be provided with a contact number before I go to my bank to file claim",3
706,@united I've filed the claim but have no way of calling for updates. Is there another way to do this?,3
707,@united pls properly train your agents. Requested to speak to 1k customer service &amp; was transferred to a dead end. Not even open at this hr,3
710,"@united customer service is atrocious! You have disrupted my travel plans, you have lost my luggage and it is impossible to TALK TO A HUMAN",3
713,"@united has not responded to my various requests for contact numbers, does anyone know the UK customer service number for #UnitedAirlines",3
714,@united how we looking on getting those bags to Lusaka,3
715,@united Could you update me on the suitcase please? The online and phone tracking told me nothing. I was told I'd have it back yesterday!,3
716,@united thank you. Been trying for two days to set this up.,3
719,@united Any luck with finalizing my reservation? I DM'd information to you. Please let me know what else you need. Want to confirm ASAP. Thx,3
721,@united Definitely a compliment! I really thought my bag was lost after it was sent on to another airport. In the end I am a happy customer,3
722,@united thanx so much. You followed through and emailed me a $1000 ticket voucher. #unitedairlines they do care,3
727,@united thanks United I understand that. But he would actually like his own bag back! What have you done with it?! He also wants the money..,3
728,"@united frankly worse customer service ever. Problems will happen, how you deal defines a company. Never again United.",3
730,@united Thanks for the lack of help and the canned response from the 1K desk!,3
737,@lindaSWC @united:  We don't like to hear you had a poor experience. Please share details w/our Customer Care team http://t.co/HIsc4NdMgZ.,3
739,@united This is NOT a local UNITED number for Malaysia   0011 800-55558000. What is your local United Airlines here in Kuala Lumpur ( KUL )?,3
741,@united The agent that met us at the gate said any issues w/delays on UA1116 would have to be taken up online...,3
742,"@united I send you an urgent message via eservice@united.com.  BG0KWM   Narayanan. Please respond ASAP. Also, NO local United Tel # @ KUL",3
744,@united But they are not... lady one phone says its in tel aviv. Tel Aviv united says its in Newark. No one knows and I have nothing...,3
745,“@united: @MelanieSpring We'll see what we can do. ^KN” We are running! Most of this plane is running. Thanks for the help!,3
746,"@united yes, but still now answers. Many have not had their luggage for 3 days! Unacceptable!!",3
748,@united I sent in my feedback.  Thank you.,3
753,@united yes I do.,3
754,@united I take back the comment about your team here working hard to help us A so far no solution for a hotel or food or anything #fail,3
756,@united airlines is the absolute worst. They have no idea what they are doing. #neveragain #UnitedAirlines,3
757,"@united Thanks; might want to fix this line: ""Our Customer Care team is currently responding to most inquiries within 7-10 business days.""",3
764,@united Lost bag process is broken. Agent promised they'd call &amp; hold my bag when found. Now they're waking me at 3am w/ delivery. #fail,3
767,“@united: @Darquenloveli We regret to hear this. Please let us know if you need assistance. ^KN” I was finally able to secure my seat. Thx,3
770,@united DM sent,3
775,@united But thanks for asking,3
776,@united Lost bags. Cancelled Flightled flights. Delhi call centers. Poor United staff spread thin and stressed. You name it.,3
778,@united I'm constantly having challenges with upgrades &amp; charges. In order to prevent DVT I have to pay an addtl $180 http://t.co/xC6jQ70r7B,3
780,"@united Follow me back, please, and I'll happily DM you the link because I'd rather not share my travel plans publicly.",3
788,@united I sent the message. Let me know ASAP.,3
790,"@united tried calling too, but w/25 min phn wait means we'd miss options anyway",3
792,@united we're still waiting to find out your rep is working hard - most upset about having to wait to tomorrow pm to get to mammoth,3
794,"@united i understand, thanks",3
795,"@united again I ask, who can I call to get this fixed? Tweeting me BS questions to stall only makes things worse. Phone number please.",3
798,"@united well, considering every agent before claimed they were unable to help with everything else, why waste more time to hear 'call corp'",3
802,"@united tag numbers 0016 964012, 0016 964077, 0016 964078 - let's find these bags.",3
803,"@united better train your support staff with appropriate decorum, consider revisiting your terrible ""provide a death certificate' policy",3
806,@united you guys continue to impress me in Houston. http://t.co/cIh1qNllcM,3
807,@United I have no way of making phones calls... Need to handle via Twitter/email/web. Thank you!,3
809,"@united question:are there onboad 110 volt outlets in all planes? If so, where?",3
817,@united Yes. Did file a claim as soon as the carousel stopped without my bag on it. Got an email that its found but not sched for delivery,3
821,"@united yes in Lusaka, Zambia. My guess is the bags never made the plane at IAD.",3
824,@united has once again let me down. Don't think I've ever flown with them and not had problems. Worst airline period.,3
825,@united yes I filed a claim &amp; hope to receive by luggage by 2am. Ridiculous as I had to purchase items to go to sleep &amp; no reimbursement.,3
841,@united computers are down but you stopped giving updates and took my flight info off the app. That's just ridiculous keep people updated!,3
844,@united Calls to 800# resulted in 2hrs of hold time &amp; 2day wait to check suspect code share fare. Nothing investigated—my time wasted (2/2),3
845,"@united It's taken ~3 weeks for Cust Care to respond to Case #8477733, requesting a refund for wi-fi not working. Where can I get an update?",3
846,@united I appreciate your efforts getting me home!,3
847,@united That's correct—I've spent hours trying to book online only to receive an error when clicking final purchase button. (1/2),3
853,"@united rebooting Chicago dispatch system, need @pivotalcf as I'm tired of sitting on planes",3
855,"@united http://t.co/hj5kq82Chn, however, is completely under your control—the price was and still is displayed on http://t.co/hj5kq82Chn.",3
860,@united we would...how do I contact you to discuss? A few poor experiences with customer service but would give it a shot!,3
862,@united Been trying since 1230 to file a report.,3
863,@united I send an email about my bad experience and you send back a generic response.  Yet another reason why I'll never fly with you again.,3
867,@united thank you.,3
879,"@united @RenoAirport hi, when do direct flights from Houston to Reno begin?  Don't see any days in March?",3
882,@united I left my comment with customer care. Thanks for contacting me.,3
885,Yes!! Thanks so much!!! 💜“@united: @whitterbug We see you spoke with our Reservations team and they've reinstated the flight. Thanks. ^EY”,3
887,@united Can you please follow for a Dm on a missing bag?,3
890,@united i left an item on the plane and have been calling non stop and no one has been answering can you please help,3
892,@united what's a good number to call to speak with someone about how you can fix what you did to 50 people and their luggage on Saturday?,3
893,@United THANK U! Secured room for the night Thx to VERY helpful customer service rep N. Dorns.. I thanked her.. Can u 2? #goodenoughmother,3
899,@united Male agnt in LAS threatens Canadian cust when cust takes pic of him at gate after agents announce can't help rebook. #friendlyskies?,3
904,Just sent thank u RT @united: @goodenufmother Please DM your confirmation number if reFlight Booking Problems is needed. Thank you. ^EY,3
907,"@united also, the mere fact that I have to go online to issue a statement vice calling and talking to some directly is one good example.",3
911,"@united the proper response: sorry for your wait, what flight # were you on so we can look into the issue. That's how @Delta would handle.",3
914,@united So you are inadequate by accident?,3
920,@united ...and when that doesn't work...,3
926,@united thank you. We are signed up for notifications. We shall watch and wait! ❄️❄️,3
927,@united still waiting to hear back. My wallet was stolen from one of your planes so would appreciate a resolution here,3
930,"@united cs thinks that miles can repair the damage done, it will be interesting if they travel in @united and exp the worst flight ever!",3
932,@united I am signed up for notifications. This is the first trip I was not updated on. Not sure why this happened.,3
933,@united Thank you. Took care of everything and made it right. That's the experience I'm used to. Opened the app to find flight changed.,3
937,@United never heard of this? http://t.co/QDebyaHqfM,3
939,@united Exhausted &amp; frustrated! Link to a FB post abt my travel issue https://t.co/LaRKC8vc4s,3
948,@united Thank you!,3
952,@united yes lots. You have terrible customer service at Newark and despite raising a complaint there we were ignored hence the tweet,3
954,"@united but if i tweet the ID number, won't that reveal my home address to anyone on the web?",3
956,@united the person is currently bettween gates 71A and 73 in LAX,3
959,@united thank you for the quick response but I cannot dm you until you follow me as well,3
961,"@united I need the phone number to baggage claim in LAX, my mom left her phone and someone called saying they would put it there but on",3
962,@united I did... no response back,3
963,@united this is atrocious customer service.,3
967,@united @dfpietra THAT'S your response?  Shaking my head back and forth with a tsk. You can do better-from customer service to your apology,3
972,@united someone needs to DM me and resolve this correctly. Extremely disappointed with the service I received. Terrible management.,3
980,@united I think DM would be better,3
982,@united you are easily the worst company I have ever experienced. You have lost someone's personal possessions &amp; you couldn't care less!....,3
989,"@united Thank you, ^JH, appreciate the prompt responses--me and other passengers will be doing so.",3
991,"@united During the same round trip, my NON-English speaking friend was stranded TWICE for 12+ hours each time! Most staff members were rude.",3
994,@united thank you,3
996,"@united I'm trying to get to my final destination, we need compensation. Just about 2hrs of personal time wasted.",3
1000,@united how can you not put my bag on plane to Seattle. Flight 1212. Waiting  in line to talk to someone about my bag. Status should matter.,3
1005,"@united hi guys, do you have a general enquires email address please? Thanks David.",3
1006,@united Just checking in again - what is the status of our claim.   It is going on 2 months with no attention to this?   We are very upset.,3
1010,@united Does customer care have email or a phone rep that I can speak with? We had so many issues they can't be placed in 2000 characters?,3
1014,@united thanks for listening! I definitely was not the only person in line who thought it was absurd.,3
1015,@United We've been waiting on tarmac for &gt;1hr because apparently UA1116 is overweight &amp; we returned to gate. #WTF #fb,3
1016,"@united Thank you. Mention that before I boarded she asked 1other person to measure their bag, and it was another woman. Men not asked.",3
1019,@United blocked me from DM'ing them because they would rather I complain about them in a public forum,3
1020,@united ok. I just submitted. Thanks for the opportunity to give feedback.,3
1029,"@united I'm rebooked now, but the line was 300 people deep.",3
1030,.@united For those playing along at home: http://t.co/2b4bDTldX2,3
1031,"@united @FlyEIA yes, they said it took more than an hour!",3
1033,@united Ok thank again for your help!,3
1043,"@united Not appropriate to ask in public (hence the dm). each united employee, each a new answer. your process was such a hassle i Cancelled Flighted.",3
1055,@united when an airline causes the missed connection u would think they would take whatever steps to remedy that screw up.,3
1056,@united I'd thank you - but you didn't help.  taking 6 hours to reply (so I get a message in the middle of the night) isn't actually helpful,3
1066,@united thank YOU for your kindness. Your agents went above &amp; beyond to get my stranded family home.,3
1069,"@united I will do delayed baggage claim when I land. Hopefully the bag isn't broken into, damaged or lost w/c will result in more complaints",3
1070,"@united done. Want me to send a screen shot of the second call, which is now at over 45 minutes?",3
1072,@united Thanks! I'll fill up the form as soon as I land. I don't like being duped so I hope you will appreciate my feedback &amp; will be better,3
1079,@united ok thx!,3
1086,@united great to hear Thankyou so much. Greatly appreciate your replies. Feel much more settled now.,3
1099,@united from MEX NRT (dates TBD) but I'm getting a 200 to 300 USD difference in my quotations through September when compared to MEX BKK,3
1100,@united fails again. @SouthwestAir saves the day.,3
1104,@united wow you even answered back!  Awesome! @AmericanAir @USAirways That's customer service!!! #usairwaysfail,3
1105,@united. It's not my first time flying to the US. I have medical info. Looking for practical like my adapted seat cushion allowed on?,3
1110,@united Thank you! You need to follow back tho otherwise I can't DM you. X,3
1114,@united Just sent! Thanks :),3
1117,@united How do I formally complain about your customer service handler who misconnected me. I was denied boarding &amp; I now lost my bag. Help!,3
1123,@united what a pointless tweet. At least @AmericanAir asked me to follow them to try and resolve,3
1124,@united that's not even an apology,3
1131,"@united Either is fine. However, plundering my hard-earned dollars is not fine.",3
1138,"@united e-ticket # 0162389030167, refund request # 16866853, case id # 8465981",3
1139,@united been on the phone for over an hour with customer service and they can't figure it out! awesome service... NOT!,3
1140,"@united
You really know how to piss people off. Your Farelock option is fake!",3
1149,@united Okay thanks if you could please update me. I was told at the airport someone would call me today but they haven't.,3
1152,"@united I'd say most of the public can't extend their vacation a week, point is why advertise multiple flights you can't honor?",3
1155,@united BUT you have received confirmation via email that you are confirmed and ticketed on this flight.,3
1158,"@united After speaking to a United customer service rep the night before a flight, confirming that everything is ok with your reservation..",3
1162,@united it won't help...been there done that.,3
1168,@united 3 hours to rebook but 8 hours l8r the same problem again. Arrive at gate stopped cause now infant is sitting in 4 yr old lap,3
1170,@united thank you!,3
1172,@united and those three people were awesome working very long hours. It is easy to say sorry on Twitter but you should help your ppl @EWR,3
1173,@united I guess. But what is the excuse for understaffed costumer services? 3 people had to deal with lots of angry passengers. Weather too?,3
1174,"@united ,now you have Cancelled Flightled my wife and daughter's flt?? What's going on? Follow me so I can dm details.",3
1183,@united received hotel but no food.  Also email for 3750 miles.  Last trip had 3 hr delay and 5000 miles - so less for Cancelled Flightlation?,3
1185,@united follow back and I'll give you the details.,3
1187,@united The DEN b44 agent (9:30am) was amazing. The MPAgent at check in? She sucks. @seanMFmadden @PeterStraubMMA @jmercadoMMA @TonySimsMMA,3
1191,@united traveling with @MegZezzo who is injured. Gate agent in Chicago was awesome helping her. TY #roadwarrior,3
1197,@united you are the worst airline in the world! From your crap website to your worthless app to your Late Flight flight. You SUCK! Just shut down.,3
1199,"@united JH, thanks so much for reaching out. I was able to get assistance after waiting for 70 minutes.",3
1201,@united please see dm!!,3
1205,@united still no response??,3
1211,@united my PQMs and PQDs are no longer showing up correctly in my MileagePlus acct. How can I get this fixed?,3
1212,@united Thanks!,3
1214,"@united is the worst. Worst reservation policies. Worst costumer service. Worst worst worst. Congrats, @Delta you're not that bad!",3
1215,@united I am trying to make/change reservations and getting extremely frustrated!!! Giving up and trying another airline!!!,3
1216,"@united I got email update but still no ETA. More communication/details, apology + info on compensation rights would go a long way",3
1220,"@united been solved,  they finally picked up the second time I called,  thanks for the response JH!  7:21 to dulles works!",3
1230,@united can I request a ticket change through twitter ?,3
1231,"@united UA1130 Flight was a nightmare!! From poor customer service,having my confirmed seat given away.... +more issues",3
1235,@united Thank you for your response!,3
1237,"@united Beyond frustrated  Sked change = no seats, earlier departure and double layover.  Of course only seats are $$++.  Cust svc no help",3
1238,"@united working with Lisa J at ORD. she's working hard for us, but this is still VERY disappointing. was on 634 to EWR.",3
1240,@united i emailed the customer care via the website form. After a long wait Rachelle resolved my issue. But I'm still irritated w/ united.,3
1243,@united Left item n the seatback on UA1260. Is there any way to call DCA to ask if they have the item? Already submitted lost &amp; found report,3
1246,@united Thanks for looking into this and for getting back to me via DM. Glad to hear my bag is finally being delivered to me. Thanks again!,3
1247,"@united I would like to talk to a customer service agent about the service / non service I received on my last flight a a week or so a go.
J",3
1249,@united it wasn't a comment. It was a question. But thanks for your copy and paste response,3
1250,@united Lisa J is amazing the guy not so much.,3
1255,@united how about starting without the robotic response?,3
1260,@united I have been told twice my issue has been resolved and twice it has not been. And when I write an email it bounces?! #worstservice,3
1268,@united as a freq flyer it makes me sad to see cust needing assistance treated so poorly. #ServiceFail,3
1271,"@united No, thanks. I'm sick of your company's lousy excuse for customer service. I'm never flying United again.",3
1272,@united current hold time AFTER speaking to rep to have tix reissued is 42 mins - why so long &amp; why not make this option available online?,3
1273,@united I understand ppl make mistakes but don't code something in a way that we can't get reimbursed when it's YOUR fault. Just blatant LIE,3
1280,@united I'm not sure you can do anything as this has been building up over time! Other than promises from your CEO service has gotten worse!,3
1285,@united DM sent as requested. Make sure you follow back so you can DM me back. Thanks,3
1287,@united please help http://t.co/t5mRj5Yw6I,3
1292,"@United ""Your bag may or may not be at the airport. Unfortunately, no one at the airport is picking up the phone or responding to messages.""",3
