,text,label
124,@VirginAmerica you have the absolute best team and customer service ever.  Every time I fly with you I'm delighted.  Thank you!,1
138,@VirginAmerica always!!! Xoxo,1
140,@VirginAmerica You'd think paying an extra $100 bucks RT for luggage might afford you hiring an extra hand at @sfo #lame,1
141,@VirginAmerica best customer service rep in the world! #irmafromDallas takes the cake!!!,1
144,@VirginAmerica you have amazing staff &amp; super helpful as I just ran the @WaltDisneyWorld #PrincessHalf they have spoiled me with comfort!!!,1
162,@virginamerica why don't any of the pairings include red wine?! Only white is offered :( #redwineisbetter,1
169,@VirginAmerica to jump into the Dallas-Austin market - @Dallas_News http://t.co/EwwGi97gdx,1
175,@VirginAmerica I'd love to know what your policy is for damaged luggage.,1
177,@VirginAmerica - too many apologies! You r the worse airlines! Don't even respond to your cudtomers,1
178,@VirginAmerica shame on VA for making people spend money in stranded cities when other airlines are landing at JFK! Who will reimburse me?,1
186,"@VirginAmerica a lot of ""apologies"" being thrown out to customers from what I can see.Very sad. Thanks for nothing. Worst airline ever.",1
187,@VirginAmerica  for all my flight stuff wrong and did nothing about it. Had #worst #flight ever,1
188,@VirginAmerica Having an issue finding a missing item on a plane. Can you help me find which airport my plane headed to next?,1
192,@VirginAmerica you suck!,1
216,"@VirginAmerica your mobile site is broken, shows 
""{{header.elevateUser.numOfPointsAvailable || '0' | number}} Points"", won't let me checkin",1
227,@VirginAmerica Like http://t.co/VPqEm31XUQ,1
229,@VirginAmerica You have the best flight attendant ever!!! http://t.co/PxdEL1nq3l,1
246,@VirginAmerica Thanks for your great customer service today &amp; for helping me get all my travel sorted out!,1
251,@VirginAmerica luggage was severely dented/missing wheel coming off baggage claim in SAN. Luggage agent Miranda (I think) wasn't any help.,1
258,"@VirginAmerica, you're doing a great job adding little luxuries/aesthetics that improve the air travel experience. Thank you. Keep it up!",1
271,@VirginAmerica you know I'm flying virgin for the fight #MayweatherPacquiao,1
272,@VirginAmerica your inflight team makes the experience #amazing!,1
273,@VirginAmerica cutest salt and pepper shaker ever. Just when I think you guys can't get any better you just do! http://t.co/vC6Keulg2J,1
281,@VirginAmerica Thank you!!,1
294,@VirginAmerica Results Handily Exceed Forecasts - @NYTimes http://t.co/gonmRwEM6I,1
305,@VirginAmerica The Flight Booking Problems section of your website seems to be broken on Chrome. Might wanna look into that.,1
314,@virginamerica Looks like a broken link for your assets https://t.co/OArDjjGrrD,1
316,@virginamerica the manage itinerary section of your website seems to be broken for me https://t.co/2pUJvCElNg,1
320,@virginAmerica Other carriers are less than half price for a round trip fare. I am stunned. http://t.co/UKdjjijroW,1
332,@VirginAmerica thanks for taking care of @SuuperG on her flight!! #rockstars #travel,1
333,@VirginAmerica Thanks for the lovely soft views! #travel #SAN to #SFO http://t.co/CnctL7G1ef,1
336,"@VirginAmerica Many Thanks for the Follow.
#ourprincess #freyasfund #USA #Bandie 
Looking for Any Help😍
💗🇬🇧💗🇺🇸💗
🎀🌏🎀 http://t.co/UJfS9Zi6kd",1
342,@VirginAmerica I was so glad it was mentioned. I took my first virgin flight a few years back and it was a transformative experience.,1
353,"@VirginAmerica I spoke with a representative that offered no solution, I am a loyal customer who flies on @VirginAtlantic as well",1
385,@VirginAmerica that doesn't look to fat to me! It looks yummy!,1
391,@VirginAmerica omg omg😍😍 nonstop Dallas to Austin on virgin✨😱✈️,1
392,@VirginAmerica Your planes are really pretty. Just thought u should know that. :),1
393,@VirginAmerica when are you flying to hawaii,1
395,@VirginAmerica thank you,1
404,@VirginAmerica this is too cool!  Never been on ur planes but now I will!!,1
410,@VirginAmerica You should still develop an app - then you will be my favorite airline.,1
419,@VirginAmerica When will VX use all 6 LGA slots instead of 4 today? Adding AUS makes this less likely :(,1
421,@VirginAmerica I luv ur people and product! 1 thing is y do u charge for herbal tea but not black tea? I'm not a caffeine drinker,1
423,"@VirginAmerica announces new nonstop connecting @AUStinAirport &amp; @DallasLoveField, $39 intro: http://t.co/qXnOaQtYN8 http://t.co/JK7qmdfqgf",1
425,@VirginAmerica sad to learn you no longer fly SFO &gt; PHL. Hope it returns!,1
427,@VirginAmerica has the most INCREDIBLE customer service I've ever experienced! So refreshing!,1
429,"@VirginAmerica , am I dreaming? Did you really just open up a route between Dallas and Austin?! And does this mean Houston might be next?",1
438,@VirginAmerica I miss the #nerdbird in San Jose,1
440,@VirginAmerica ​ is flying from Love to Austin now. That is most excellent news.,1
441,@VirginAmerica can we make every VX plane with #nerdbird? Why should Austin be the only one getting nerd love?,1
446,"@VirginAmerica Never had a bad experience before, but this one took the cake. Now extortion for carry on items as well?",1
447,@VirginAmerica Had to spend 5 hours worrying that items in carryon would be broken/stolen since I couldn't carry them on plane or lock bag.,1
449,@VirginAmerica Thanks for making my flight from LAX to JFK a nightmare by forcing me to check my carry on bag at the gate. (1),1
454,@VirginAmerica I'm sure a lot of your 747 and 777 JFK-LHR flights go a lot faster than 513mph with a strong tailwind.,1
456,@VirginAmerica save some for 871 tomorrow AM!,1
459,@VirginAmerica @JezzieGoldz would have been a rough trip but LUCKILY we were on a #virginamerica flight. #weather,1
462,@VirginAmerica YES FYI  MY BFF,1
465,@VirginAmerica I love the dancing little richard. cool beans.,1
473,@VirginAmerica you got cheese pLate Flights too.,1
475,@VirginAmerica Dad on Segway is the best part of this whole infographic!,1
482,"@VirginAmerica Dear Virgin customer, while you're stranded in SF for 3 days &amp; $1000cost- we'll do the very least we can to accommodate you!",1
491,@VirginAmerica thanks! Y'all have some of the best customer service left in the industry.,1
498,@VirginAmerica just got on the 1pm in Newark home to LA. Your folks at EWR are incredible #letsgohome,1
505,@united Thanks for taking care of that MR!! Happy customer.,1
507,@united Delayed due to lack of crew and now delayed again because there's a long line for deicing... Still need to improve service #united,1
508,@united thanks -- we filled it out. How's our luck with this? Is it common?,1
517,@united why not? Is it a law or a policy?,1
520,"@united I did start a claim but 8-10 weeks is unrealistic, am I really supposed to go that long with out a car seat for my child.Ridiculous!",1
523,"@united if the car seat is lost @united should just reimburse me for a new one, this is not a pair of shoes, it's a necessity for my child",1
530,"@United the internet is a great thing.  I am emailing executives in your company, maybe they will respond to me in a timely manner.",1
532,@united and what am I suppose to do with that number?,1
535,@united I lost a voucher that I was given in Miami aeroport on jan 26. I did not use it.,1
543,@united How does United refuse to reissue a $400 lost voucher when their plane didn't take off due to mechanics? #badcustomerservice,1
550,"@united iah to charlotte. Baggage claim rep latrice h. #customerservice non existent, Ignored customer then inappropriately touched customer",1
552,"@united - thanks for your help...got me what I need, but its an issue with @_austrian . I guess I sit awhile longer.",1
556,@united thanks again for your concern. I will contact customer care upon our return from Australia.,1
562,@united Thank you for that. Am I able to claim any interim expenses or is the cost of the stuff up on me?,1
563,@united rude rude,1
565,@united. ..I received on other flights. #united  truly breaks guitars. #unitedbreaksguitars #wantmymoneyback,1
566,@united just flew to #TelAviv paid $100 from a third suitcase which didn't even make it on the plane! Besides for the impolite service...,1
567,@United  My bag is still in Colo Springs. I am disabled and have to search an unfamiliar airport and look for my bag. Not a good outcome,1
569,@united No. Denver said they don't handle baggage that made it to Colo. Springs.  They gave me an 800 number to call. No help there either.,1
570,@united you guys need some serious training in customer service. Too many better options to put up with the way you guys handle ur mistakes,1
572,"@united once he found out we had a problem he avoided me like the plague. Was told ""we can't find a supervisor.""",1
574,@united I will not be flying you again,1
578,@united I flew United last month and the experience was AWESOME!,1
579,@united our travel booked thru United group dept. Okc ticket agent less than willing to help with our connection in LAX.,1
581,@united thnx for quick reply but don't think you can assist. Our intl grp will be put to considerable inconvenience today.,1
584,"@united as a 1k, I'm always hoping for improvement.",1
586,@united OKC ticket agent Roger McLarren(sp?) LESS than helpful with our Intl group travel problems Can't find a supervisor for help.,1
588,@united another fail for the United ticket agents in OKC. LESS than helpful and could care less about our problems. American here we come.,1
592,@united silly I'm flying delta today. Your united club staff and attendants are surly and unhelpful and always seem bothered by pesky folk,1
596,@united they helped me at the baggage service desk.  Said bc TSA screening was down in FLL not all bags made it but bag will be in EWR @ 12,1
601,@united thank you !,1
605,@united I tried but no one was available in bogota and everyone was rude in Houston. I was stuck for 35 hours because of you guys,1
607,@united despite my bag not making it to Newark good informative email tracking updates help!,1
613,@united Airline trouble this winter &amp; not getting good customer service? contact http://t.co/aQjn4HwNaC  we negotiate resolutions for You!,1
615,@united Thank you.,1
616,@united Blackmailed me into paying £130 extra or having my return ticket nullified in San Francisco Airport. Terrible service from rep #scam,1
618,@united disappointed that u didnt honor my $100 credit given to me for ur mistakes. Taking my business elsewhere  ✌️out.,1
621,@united ok it's now been 7 months waiting to hear from airline. I gave them quite a bit more than the 30 days requested! Terrible service,1
622,@united does this process ever end? Still waiting for the reply since 2 months #pathetic #customerservice,1
632,@united but it's hard to stay upset at someone when they at least TRY to show remorse.,1
636,"@united It's an incredibly easy fix, but you would rather stay in your comfort zone, while I get forced out of mine.",1
637,@united ours in July. You have ZERO excuses for this. You have an out-of-date system that causes problems like this.,1
639,@united Not sure what you are talking about. She is going on nonstop flights. SNA to SFO and then SFO to EWR.,1
642,"@united I asked a legitimate question about systemwide vs. localized problems, and got back an unreLate Flightd copy/paste. You can do better.",1
645,@united A Tourist Wonder: Super Tides and Tide of the Century at French and U.K coasts: http://t.co/gXdqORtsS0,1
646,@united Yeah sorry but there's always a problem with United. And you have an international reputation for having problems.,1
649,@united I wonder if sharing all this on FB and insta would produce a number. 140 characters really limits my story telling.,1
661,@united very unhappy at no response to complaint emailed on 2nd Feb ref.8441639. Awful customer service!,1
674,@united I'm not a child. I'm someone who has an issue with flying and prepares ahead of time to reduce the distress caused by planes. You,1
676,"@united This ALWAYS happens with you guys, and it makes traveling incredibly stressful and uncomfortable. Is that good business to you?",1
682,@united Luckily I made my flights this time but was so disappointed with the lack of communication :(,1
689,"@united ok. To top things off, you've lost my luggage. Could you get ANY worse??? #UnitedAirlines",1
691,@united AND my luggage has been broken!! #youcouldntmakethis up #brokenwheel,1
695,@united another awesome new plane flight 1584 and extremely nice Captain Steve Connolly.,1
698,@united did  bags make it on the flight out of iad? second day without clothes is pretty inconvenient. We're pretty curious #UnitedAirlines,1
700,@united hence why I've been asking for the customer service phone number so I can speak to a real person to get this sorted out,1
705,@united Okay thank you,1
707,@united pls properly train your agents. Requested to speak to 1k customer service &amp; was transferred to a dead end. Not even open at this hr,1
710,"@united customer service is atrocious! You have disrupted my travel plans, you have lost my luggage and it is impossible to TALK TO A HUMAN",1
718,@united LHR arrival lounge #fail. Waited 20 mins for shower then left to find hotel. U know how many passengers u carry. Planning???,1
721,@united Definitely a compliment! I really thought my bag was lost after it was sent on to another airport. In the end I am a happy customer,1
728,"@united frankly worse customer service ever. Problems will happen, how you deal defines a company. Never again United.",1
730,@united Thanks for the lack of help and the canned response from the 1K desk!,1
735,@united you are one great airline ❤️,1
737,@lindaSWC @united:  We don't like to hear you had a poor experience. Please share details w/our Customer Care team http://t.co/HIsc4NdMgZ.,1
739,@united This is NOT a local UNITED number for Malaysia   0011 800-55558000. What is your local United Airlines here in Kuala Lumpur ( KUL )?,1
742,"@united I send you an urgent message via eservice@united.com.  BG0KWM   Narayanan. Please respond ASAP. Also, NO local United Tel # @ KUL",1
744,@united But they are not... lady one phone says its in tel aviv. Tel Aviv united says its in Newark. No one knows and I have nothing...,1
747,@united what is that going to do for you? Nothing just like you always do,1
754,@united I take back the comment about your team here working hard to help us A so far no solution for a hotel or food or anything #fail,1
756,@united airlines is the absolute worst. They have no idea what they are doing. #neveragain #UnitedAirlines,1
757,"@united Thanks; might want to fix this line: ""Our Customer Care team is currently responding to most inquiries within 7-10 business days.""",1
758,@united we just flew with United from AUS (Austin Bergstrom) to Cancun Intl. Best flight ever! The 737's are not too big... Not too small!,1
761,"@united at its worse. Can't figure how to pack plane, screws up connectns then claims no hotl rooms in San Fran for stranded pax. Way to go!",1
764,@united Lost bag process is broken. Agent promised they'd call &amp; hold my bag when found. Now they're waking me at 3am w/ delivery. #fail,1
765,@united the people at the counter have been very helpful. As you can see nobody is there. Flight to Austin 10:55 and still sitting here.,1
768,@united what time does check in open for flight no UA80 from Manchester to Newark today ?,1
776,@united Lost bags. Cancelled Flightled flights. Delhi call centers. Poor United staff spread thin and stressed. You name it.,1
779,"@united In ORD, waited 20 min after crew members left before gate items came. Flight attendant sarcastically said good luck and walked away.",1
783,@united seriously #fail on making strangers share a room,1
792,@united we're still waiting to find out your rep is working hard - most upset about having to wait to tomorrow pm to get to mammoth,1
795,"@united again I ask, who can I call to get this fixed? Tweeting me BS questions to stall only makes things worse. Phone number please.",1
802,"@united tag numbers 0016 964012, 0016 964077, 0016 964078 - let's find these bags.",1
803,"@united better train your support staff with appropriate decorum, consider revisiting your terrible ""provide a death certificate' policy",1
809,"@united question:are there onboad 110 volt outlets in all planes? If so, where?",1
814,@united agent helps the person in front of me.  Finishes up with them and then walks away.  The guy behind me is as shocked as I am.,1
817,@united Yes. Did file a claim as soon as the carousel stopped without my bag on it. Got an email that its found but not sched for delivery,1
819,@united  Delay DEN-CLE because they have to manually enter baggage tags? Really? Worst cust service day for this 1ker. #friendlyskies??,1
824,@united has once again let me down. Don't think I've ever flown with them and not had problems. Worst airline period.,1
826,@united UA938 ORD-LHR.  bags are being loaded 30min Late Flight. Frigid air into cabin! Plane feels like falling apart! Upgrade long haul fleet!,1
830,@united @AmericanAir spent hundreds to rectify the situation and you guys go quiet,1
846,@united I appreciate your efforts getting me home!,1
852,@united lots of reports of system failures delaying flights over the last week. Currently sitting on the tarmac at OGG for over an hour.,1
860,@united we would...how do I contact you to discuss? A few poor experiences with customer service but would give it a shot!,1
867,@united thank you.,1
877,@united Thanks to Karen Salisbury at IAH for amazing customer service!  Found my daughter's bag lost on UA1516.  Made her day!,1
882,@united I left my comment with customer care. Thanks for contacting me.,1
893,@United THANK U! Secured room for the night Thx to VERY helpful customer service rep N. Dorns.. I thanked her.. Can u 2? #goodenoughmother,1
895,@united well someone should tell that to the employees at the Denver baggage claim. Still no bag!!!!,1
899,@united Male agnt in LAS threatens Canadian cust when cust takes pic of him at gate after agents announce can't help rebook. #friendlyskies?,1
905,@united has made my no fly list. Other airlines wait when connector Late Flight. Stuck in IAH.,1
911,"@united the proper response: sorry for your wait, what flight # were you on so we can look into the issue. That's how @Delta would handle.",1
912,@united your customer service is terrible! Stood inline 3 hours no flights and 4 hours Late Flightr still no bag#disgutedindenver,1
916,@united Thank you for responding so quickly with a helpful tool! @dustyob,1
924,@united That's not the issue. The fact that no one even called (despite promises) to confirm the bag's location is.,1
927,@united still waiting to hear back. My wallet was stolen from one of your planes so would appreciate a resolution here,1
930,"@united cs thinks that miles can repair the damage done, it will be interesting if they travel in @united and exp the worst flight ever!",1
933,@united Thank you. Took care of everything and made it right. That's the experience I'm used to. Opened the app to find flight changed.,1
936,@united your helpful agents in Club helped.  I am just out baggage fees and a night of my life.stop doing business with @SilverAirways,1
940,@united I was denied getting on the plane w/o getting the chance to prove it fits. I'm not a rookie. Read my bio.,1
943,@united currently on board so not now. Check in was terrible. Staff rude. Expensive luggage thrown around etc.,1
948,@united Thank you!,1
949,@united When will direct flights from Belfast Intl to Newark resume from their winter break? Thanks.,1
952,@united yes lots. You have terrible customer service at Newark and despite raising a complaint there we were ignored hence the tweet,1
953,@united Lovely new plane from LGA to ORD but no power outlets?,1
957,@united i need it there before she lands so she can have the EWR baggage claim file to have it sent but the employee has not droppeditoffyet,1
958,"@united rarely ceases to amaze...for the worse.  i hope this is the last time i ""have"" to fly with you.",1
960,@united iCloud it is not there yet -- PLEASE HELP 917 703 1472,1
963,@united this is atrocious customer service.,1
965,@united #albanyairport delayed departure to check bags at gate claiming space filled and walk on to open spaces a delay #poorcustomerservice,1
967,@united @dfpietra THAT'S your response?  Shaking my head back and forth with a tsk. You can do better-from customer service to your apology,1
969,@united of course I did. The bag should be here by now :( #frustrated,1
970,@united you are the worst. I will avoid you like the plague.,1
971,@united is the worst airline in the world.,1
972,@united someone needs to DM me and resolve this correctly. Extremely disappointed with the service I received. Terrible management.,1
976,@united first time flying with United. Also last time. #terrible back to @VirginAtlantic for me. #branson #virginatlantic #UnitedAirlines,1
979,"@united I'm saying I made the flight but with poor/non-communication, unaccounted for lost time &amp; lots of frustrated flyers standing around",1
982,@united you are easily the worst company I have ever experienced. You have lost someone's personal possessions &amp; you couldn't care less!....,1
989,"@united Thank you, ^JH, appreciate the prompt responses--me and other passengers will be doing so.",1
991,"@united During the same round trip, my NON-English speaking friend was stranded TWICE for 12+ hours each time! Most staff members were rude.",1
992,"@united  found a group of people who actually hates people more than ISIS, thats right United Airlines.",1
994,@united thank you,1
998,@united he has no priority and Iove it,1
1010,@united Does customer care have email or a phone rep that I can speak with? We had so many issues they can't be placed in 2000 characters?,1
1015,@United We've been waiting on tarmac for &gt;1hr because apparently UA1116 is overweight &amp; we returned to gate. #WTF #fb,1
1016,"@united Thank you. Mention that before I boarded she asked 1other person to measure their bag, and it was another woman. Men not asked.",1
1017,@united Can't leave the Tarmac ..united's gate agent cannot agree on a head count. 20 min now counting a 100 people max #epicfailunited,1
1021,@united Big thanks to Ms. Winston for assisting me over the phone with a baggage claim issue today. She really went the extra mile!,1
1024,@united We've had a ton of problems with getting our bags and have been given the run around for a day. Whats up with that?,1
1026,@united have been waiting 2 days for my military bags from an airport 3 hours away from me. Horrible.,1
1028,@united is doing musicians real dirty at LAX. I've never been blocked from getting on a flight with my bass.,1
1035,Thanks @united. @imran_r44 had a question about the wait time for baggage on UA6366,1
1039,"@united Heads up We didn't check 8 bags, 2 we checked arrived, those aren't claim #s for our 2. Other people's bags? http://t.co/dplQ3mhQGD",1
1043,"@united Not appropriate to ask in public (hence the dm). each united employee, each a new answer. your process was such a hassle i Cancelled Flighted.",1
1045,@united it's like you're trying to make me hate your airline. Fee for each checked bag that's never mentioned in the ticket + rude agents 👿,1
1052,@united I did. The AC went on for about 20 minutes before returning to the Mojave Desert. #PressureCooker #HeatTrap,1
1055,@united when an airline causes the missed connection u would think they would take whatever steps to remedy that screw up.,1
1059,@united 45+ min at EWR baggage claim #stillnobags #ridiculous,1
1062,@united Did you find out where it is? Thanks,1
1064,@united yes at 2am...but now back on a plane again and delayed again due to baggage loading issue... http://t.co/NfAQHhr09j,1
1066,@united thank YOU for your kindness. Your agents went above &amp; beyond to get my stranded family home.,1
1069,"@united I will do delayed baggage claim when I land. Hopefully the bag isn't broken into, damaged or lost w/c will result in more complaints",1
1076,"@United of urgency, but this is ridiculous. Your ceo claims to be customer focused, yet when delays happen, planes sit and customers are",1
1086,@united great to hear Thankyou so much. Greatly appreciate your replies. Feel much more settled now.,1
1093,@united that's brilliant Thankyou so much. Is it classed as part of carryon?,1
1100,@united fails again. @SouthwestAir saves the day.,1
1104,@united wow you even answered back!  Awesome! @AmericanAir @USAirways That's customer service!!! #usairwaysfail,1
1108,@united @JMS2802 : outsource it all United Airlines...your customers  are just loving you for it. Outsource. Outsource. Outsource.,1
1112,"@United States faundation was by faith Judeo Cristian,@Not it was by ideologias.@ http://t.co/mWBk68k0A3",1
1117,@united How do I formally complain about your customer service handler who misconnected me. I was denied boarding &amp; I now lost my bag. Help!,1
1118,@united there are a lot of unhappy cold people on the bridge in freezing temps for an hour. Not given any info.,1
1122,@united you're the reason this whole travel experience has been a nightmare,1
1123,@united what a pointless tweet. At least @AmericanAir asked me to follow them to try and resolve,1
1124,@united that's not even an apology,1
1136,"@united Awesome flight crew on UA1589, re the plane,  the  Jurassic period called and they want their dinosaur/plane back!",1
1139,@united been on the phone for over an hour with customer service and they can't figure it out! awesome service... NOT!,1
1140,"@united
You really know how to piss people off. Your Farelock option is fake!",1
1145,"@united It's the fact that an international should not be with out her bag and no sense of what's going on other than ""maintenance"".",1
1148,"@united sorry for the delayed response. It was UA #381 Chicago to San Fran. Held up for almost an hour on the Tarmac. Also, lost my bags",1
1158,"@united After speaking to a United customer service rep the night before a flight, confirming that everything is ok with your reservation..",1
1160,"@united is unfriendly screw family, that hates kids and moms. now waiting on  UA871... pray its better FYVRFN ..due to agent error and tickt",1
1161,"@united  gate agent at EWR "" if you are disabled or in a wheel chair, it's time to board, please step"". STEP UP??? Lol",1
1170,@united thank you!,1
1173,@united I guess. But what is the excuse for understaffed costumer services? 3 people had to deal with lots of angry passengers. Weather too?,1
1177,@united just confirmed a seat! Crisis averted! Beers won't be missed now,1
1187,@united The DEN b44 agent (9:30am) was amazing. The MPAgent at check in? She sucks. @seanMFmadden @PeterStraubMMA @jmercadoMMA @TonySimsMMA,1
1191,@united traveling with @MegZezzo who is injured. Gate agent in Chicago was awesome helping her. TY #roadwarrior,1
1202,@united. Is it reasonable to wait 45 mins for the bag you made me check because the flight staff couldn't police the overhead bins?,1
1204,@united AN HOUR DELAY BECAUSE YOU CAN'T PRINT A PIECE OF PAPER!,1
1205,@united still no response??,1
1211,@united my PQMs and PQDs are no longer showing up correctly in my MileagePlus acct. How can I get this fixed?,1
1214,"@united is the worst. Worst reservation policies. Worst costumer service. Worst worst worst. Congrats, @Delta you're not that bad!",1
1216,"@united I got email update but still no ETA. More communication/details, apology + info on compensation rights would go a long way",1
1220,"@united been solved,  they finally picked up the second time I called,  thanks for the response JH!  7:21 to dulles works!",1
1223,@united 's new #flierfriendly is garbage. Just had to cry to get attendant to find a place for my medical supplies with limited overhead,1
1231,"@united UA1130 Flight was a nightmare!! From poor customer service,having my confirmed seat given away.... +more issues",1
1234,@united has the best customer experience via twitter - huge fan!!!,1
1235,@united Thank you for your response!,1
1238,"@united working with Lisa J at ORD. she's working hard for us, but this is still VERY disappointing. was on 634 to EWR.",1
1243,@united Left item n the seatback on UA1260. Is there any way to call DCA to ask if they have the item? Already submitted lost &amp; found report,1
1247,"@united I would like to talk to a customer service agent about the service / non service I received on my last flight a a week or so a go.
J",1
1249,@united it wasn't a comment. It was a question. But thanks for your copy and paste response,1
1258,"@united Currently on UA862, 20 minutes of the worst turbulence I've ever experienced, and ZERO communication from the flight deck.",1
1265,@united I've got a campus visit in an hour and I'm still wearing the same clothes...,1
1271,"@united No, thanks. I'm sick of your company's lousy excuse for customer service. I'm never flying United again.",1
1280,@united I'm not sure you can do anything as this has been building up over time! Other than promises from your CEO service has gotten worse!,1
1281,@united wi-fi on 737-800 (aircraft 3511) didn't work entire ORD-DCA flight this morning,1
1286,"@united I'm aware of the flight details, thanks. Three hours Late Flight a crew that could not give less of a shit",1
1288,@united Making sure your flights aren't delayed due to poor maintenance would be a start.,1
1293,@united funny I paid to check my bag and now flight 1086 is BEGGING folks to check bags for free 1 hour before flight. #notcool,1
1298,"@united you've been officially displaced by @DeltaAssist for better flight experience, pleasant cabin crew and timeliness. UA 1m switching!",1
1313,@united Another awful experience and Victoria at the check in desk in STL could not have been more rude and condescending.,1
1315,@united have Michelle at T1 ORD train your other staff on how to treat customers. A refreshing pleasure to deal with.,1
1329,@united EWR agent Barbara was FABULOUS and an example of CUST. SERV. A pleasure talking to you😊 http://t.co/KMQuLY9g5E,1
1334,@united Do you have a further update on the suitcase today please.,1
1335,@united literally sucks,1
1337,@united Maybe be hiring your own ground staff at LAX when multiple gate agents tell you your baggage is loaded you expect it to be. HOPELESS,1
1345,"@united First complaint filed on Feb 11th, over 10 days now and still no response....disappointed but not surprised....",1
1347,@united please stop spending mktg $ on branding ads. Use savings to improve #cxp. 1hr wait for luggage due to short staff is unacceptable,1
1353,@united you are terrible.,1
1360,@united on plane to Newark now. I was checked in as Rebecca Levi. My bag is under her name too.,1
1362,@united aaaand 7 hours Late Flightr won't be catching a flight til 6AM...stuck in at airport in a snowstorm with no hotel-how's that for patience?,1
1364,@united @DelonGerry ual sucks,1
1365,@united not happening.  Delta took care of us.  Peace!,1
1367,@united you have now lost my bag. Never ever flying United again #joke,1
1374,"@united after a Cancelled Flighted flight, and 2 delays, you lost my luggage AGAIN! You're the WORST! Disgraceful! Awful company, horrible service!",1
1381,@united that's why I blame your company. Because it had every opportunity to do a job and managed to fail each time for just lazy reasons,1
1383,"@united SF crew lack a lot of customer service, LAX employees are a lot better. Wonder why...",1
1392,"@united I am a loyal Premier Platinum member, but the lack of communication was really bad. Also, i don’t see that it has taken off yet",1
1395,"@united If you consider 50 mins for bags @ 10:00pm on a Sunday night ""as fast as they can"", you should reconsider what you think that means.",1
1397,@united why do you want me to be loyal  if don't let me carry on my bag that easily fits in overhead,1
1400,@united Ph the pat answers are BS. After I was denied boarding it sat at the gate until 9:05! Your employees totally suck.,1
1401,"@United Over the last week, United has provided me with the worst customer service experience of my life. Disgusting. #united",1
1402,@united 24 hrs since flight landed and ZERO info on my missing bag? rough ETA would be hugely helpful + restore some confidence,1
1403,@united big surprise #nogate waiting for our plane. Same fucken issues everything I fly you. #fail #worstairlineever,1
1407,"@united even after running to gate from your connecting flight, your customer service not let us in the plane that was just parked. Stranded",1
1412,"@united  bags left behind because plane overweight, be great if knew as soon as we landed, instead letting us wait 45 minutes with no info.",1
1416,@united will lose my bag but won't give me free pretzels #frauds,1
1419,@united Apart from being on hold for over 2 hours and having talked to 5 people and the problem still not resolved!,1
1420,"@united typical caned response from UA, fix your crappy performing, last placed/ranked airline in this century!",1
1422,@united customer service is the WORST. hanging up on customers intentionally after one hour on hold.,1
1436,@united i need help but in spanish,1
1437,"@united A very disappointing experience - plane mech. delay and next one didn't wait. No sincere apology, just told me to complain online",1
1438,@united I lost my sunglasses on the flight from OKC to IAH this morning (8am takeoff) .. is there any way to retrieve them?,1
1445,"@united worst flights I've ever had. ground crew ignored our plane, made me miss flight and now I have to cover the cost of a hotel. #DEN",1
1446,@united customers aren't dumb. These revenue based programs will hurt everyone. Not gonna save money like you think,1
1463,"@united if you don't like delayed bags, why do you let it happen so much?",1
