,text,label
102,@VirginAmerica check out new music http://t.co/maRcnOCWzn,0
107,@VirginAmerica your site is tripping. I'm trying to check in and I'm getting the plain text version. I am reluctant to enter any card info.,0
109,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/tZZJhuIbCH #CheapFlights #FareCompare",0
110,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/RPdBpX3wNd #CheapFlights #FareCompare",0
111,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/B2Xi4YG5T8 #CheapFlights #FareCompare",0
112,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/QDlJHslOI5 #CheapFlights #FareCompare",0
113,@VirginAmerica Have a great week 🌞✈,0
118,@VirginAmerica your beautiful front-end design is down right now; but it was cool to still book my ticket b/c all your back-end was secure.,0
125,"@VirginAmerica Do you provide complimentary upgrades to first class, if there are available seats?",0
130,@VirginAmerica you are failing your customers because your check in process does not link to TSA pre-check.,0
131,@VirginAmerica @FiDiFamilies us too! Terrible airline! Just gave us a hotel hotline number and said sorry,0
135,@VirginAmerica I need to register a service dog for a first class ticket from SFO &gt; Dulles. The phone queue is an hour or longer. Pls advise,0
139,@VirginAmerica why can't we book seats on your flights when we buy them or even during check in? Creates so much anxiety! #frustrated,0
143,@VirginAmerica please provide status for flight 769.  I cant imagine it's on time as the Web indicates  dude to weather here and/or Dallas,0
145,"@VirginAmerica I paid the premium to fly you across the country, you Cancelled Flight my flight and offer no check fee or upgrade love? Sad face :(",0
146,@VirginAmerica question: is it not possible to book a seat for an infant under 2? It's not giving me the option but we want a seat for him.,0
149,.@VirginAmerica I don't understand why you need a DM to give me an answer on if you have a damaged luggage policy.,0
150,.@VirginAmerica does that mean you don't have a policy for destroyed luggage?,0
151,@VirginAmerica is there special assistance if I travel alone w/2 kids and 1 infant? Priority boarding?,0
152,@VirginAmerica thank you for checking in. tickets are purchased and customer is happy ;-),0
159,"@VirginAmerica I rang, but there is a wait for 35 minutes!! I can book the same ticket through a vendor, fix your site",0
163,@VirginAmerica is the website down?,0
164,@VirginAmerica - Your site seems a little wonked right now. May want to have a look. Tried on two browsers. No CSS? http://t.co/8qsQMM7KF2,0
167,@VirginAmerica Is it normal to receive no reply from Central Baggage #baggageissues #smh,0
173,"@VirginAmerica congrats, you just got all my business from EWR to SFO/LAX. Fuck you @united fl1289 SFO/EWR was the clincher...",0
181,@VirginAmerica too bad you say it takes 10 to 14 days via YOUR confirmation email. When I inquired after 3 weeks you claim 6 to 8 weeks!,0
189,@VirginAmerica you will match my #AmericanAirlines status? Cool!,0
191,@VirginAmerica trying to book a flight with you guys and your website won't let me... about to lose my business,0
196,@VirginAmerica trying to book a flight &amp; your site is down 😁,0
200,@VirginAmerica Your website is down and I'm trying to check in!,0
201,"@VirginAmerica done! Thank you for the quick response, apparently faster than sitting on hold ;)",0
209,@VirginAmerica seats in Row 8 don't recline should mention that on your website #soreback,0
219,@VirginAmerica I did it but there was a problem in the link from the email for check-in. thanks,0
228,@VirginAmerica Site down? #help,0
242,"@VirginAmerica the CSS on your site is a 404 right now, please fix. Site unusable.",0
245,"@VirginAmerica Hi, I'm trying to do check-in but the website is not working. I tried 3 different browsers and the problem continues",0
249,"@VirginAmerica - the passenger in 7D, Flt 338 that assaulted me shouldn't have flown. I trust he's banned. Crew filed report to @FAANews",0
250,@VirginAmerica current bug on website shows ‘select departure city’ when selecting destination city http://t.co/SLLYIBE2vQ,0
254,@VirginAmerica Thanks! Good times there and back! #Vodkatonics the entire flight🍸#sfo,0
257,@VirginAmerica BIG Love/gratitude.mpower w/ http://t.co/1AGR9knCpf weRin #OSCARS2105 VIPswagbags@ #AvalonHollywood http://t.co/ybMbGs0dHn,0
259,@VirginAmerica requested window seat and confirmed window but got stuck in middle seat. Not a good way to treat silver member😒,0
262,@VirginAmerica #wtf I paid for direct flight on purpose not to have to stop for fuel exhausted frequent flier and nothing for inconvenience!,0
266,@VirginAmerica Boo for a not refunding a seat upgrade fee I did not want to buy in the first place!,0
267,@VirginAmerica shares rise on Q4 financial results - USA TODAY http://t.co/lFS4PEFE6y,0
270,@VirginAmerica way to take advantage of #MayweatherPacquiao :),0
276,@VirginAmerica fav airline,0
280,@VirginAmerica already contacted Central Baggage &amp; sent DM. @RenttheRunway is charging me for the dress that was in the lost suitcase #help,0
284,@VirginAmerica I need you to follow back in order to DM.,0
286,@VirginAmerica they told to check with the airline regulation first so that is why I contacted you.,0
287,@VirginAmerica @VirginAtlantic I have just checked in flight to SFO from LAX &amp; been told as Atlantic Flying Club Gold I get no benefits?!,0
290,@VirginAmerica what is your policy on flying after surgery?,0
298,@VirginAmerica I'm trying to check into my 10:50AM CT flight tmm on the desktop website and it's not working (some sort of caching bug) SOS,0
300,@VirginAmerica @madbee95 check the website before you go to the airport!,0
301,@VirginAmerica Do you guys know your check-in links from emails are broken? http://t.co/2npXB6oBMr,0
317,"@VirginAmerica can't check in, your site looks like this every time it loads http://t.co/kAcY2AwDbW",0
323,@VirginAmerica How about some free drinks on the flight back for the free promo?,0
325,@VirginAmerica momma I made it! 😁😁😁,0
328,@VirginAmerica @shrinerack Seattle bound. Wifey got me the duffle for vday. She's a keeper!!! Holla!!! http://t.co/JlOIbLnair,0
329,"@VirginAmerica my luggage is gone. I've filed my paperwork, promised a call/email. Still no resolution or response from central luggage.",0
334,@VirginAmerica I requested a mileage challenge for status several weeks ago online but haven't heard back. How do I get help with this?,0
335,"@VirginAmerica Just trying to book tickets to NYC and facing super fun broken styling. Don't worry, I'll keep trying :)",0
343,@VirginAmerica Flight Booking Problems flight to uphold my status match.  Do taxes on ticket count as earned status points?  #statusmatch #virginamerica,0
344,@VirginAmerica trying to check-in...but looks like your site is down?,0
346,@VirginAmerica Sent a couple messages to the email you provided but to no avail. Will try again next year. Cheers.,0
349,@VirginAmerica It's fine. Already done with my purchase. But you should try it. Just go most of the way through then go back 3,0
356,@virginamerica.. Can you help? Left my blazer in. Kooples jacket bag at 3rd row second seat from right gate 36 T3 lax.. Flight to sfo,0
357,@VirginAmerica partners with @Visa Checkout as mobile payment method to help boost mobile conversion rates #etailwest #payments #visa,0
358,"@VirginAmerica just promoting the product is all, had a problem with southwest and recommend noneother than the best! http://t.co/tFaNXBh1Cf",0
360,@VirginAmerica i would like help with some flights please.,0
364,@virginamerica Digging the swanky pink mood lighting during the flight from NYC to SFO.  Just needs a cabaret singer.  Think about it!,0
365,"@VirginAmerica Done, but I need the receipt ASAP. Could you please help? #150219-000114",0
366,"@VirginAmerica I have 2d and 3d embossed badges and patches superior to the ones you are currently using. 
http://t.co/3fq3XElbOn",0
377,"@VirginAmerica I just did, how can I DM? Do u have to also add me?",0
379,@VirginAmerica Just bought tix for ATX - Dallas route - thanks for adding that! Love yr airline &amp; yr website is BEST transactional site EVER,0
382,@VirginAmerica I need a receipt for a flight change. Can you send one?,0
396,@VirginAmerica Can I get some help with a support ticket? It's been 15 days.... Incident: 150202-000419 Thank you!,0
398,@VirginAmerica I cannot even open my laptop in seat 4C and I paid a premium for this?!!   Let me out of here!,0
399,@VirginAmerica I am in seat 4C and I cannot even open my laptop; and I paid extra for this seat!!,0
400,.@VirginAmerica If only you guys were starting those flights at the end of the month! Guess I’m still road tripping on Feb 27…,0
407,@VirginAmerica FYI the info@virginamerica.com email address you say to contact in password reset emails doesn't exist. Emails bounce.,0
408,@VirginAmerica Status match - 2 weeks have gone by and no news.Flt next week - hope flt will count towards requirement.  Cust Svc no help!!!,0
412,@VirginAmerica got it. All set - Thanks!,0
414,@VirginAmerica Only thing I see on passbook is Virgin Mobile Mexico. How do I integrate?,0
415,@VirginAmerica Giants and Virgin America. A match made in heaven.,0
416,"@VirginAmerica thank goodness!! Also, see you friday, nwk&gt;sf.. BOOM!",0
418,@VirginAmerica Your back of seat entertainment system does not accept credit cards that  have an apostrophe in the surname. #apostrophefail,0
422,@VirginAmerica thank you! See y'all soon! I'm excited to see the expansion of destinations. Spread those wings!,0
426,"@VirginAmerica - can you tweet me the Cancelled Flight/chng fee for a flight? or can I rebook under one of your affiliates? If so, who are afiliates?",0
432,@VirginAmerica Nice to see you expanding in Texas but don't forget about us here in #SanDiego. I would love to see more flights out of here!,0
444,"@VirginAmerica I tried that. You offered to charge me an additional $1k for a new ticket or be stranded until Thurs. 1st time, last time.",0
466,@VirginAmerica I don’t use Passbook =/ I still love you though &lt;3 :) I’ll just use my email in the future.,0
472,.@VirginAmerica I heard he has a virgin mobile hotspot ;),0
479,@VirginAmerica started my flight with a scolding for using an overhead bin that was then offered to the person seated next to me.,0
489,@virginamerica Any way to change from Main Cabin to Main Cabin Select (on same flight) without paying a change fee penalty?,0
492,@VirginAmerica Can you give me Silver Status for 12 months?,0
499,@VirginAmerica morning. If I have a question regarding elevate points &amp; flights can I DM you?,0
501,@VirginAmerica was wondering if you guys recieved my dm and we're able to potentially respond asap,0
512,"@united I understand, but it's tough when there is no way to get to the airport w/o serious risk of an accident. It's a steep price.",0
516,@united Thanks. It is on the same ticket.,0
518,@united is the worst. Nonrefundable First class tickets? Oh because when you select Global/FC their system auto selects economy w/upgrade.,0
519,@united @CheerTymeDad So I can buy tix 3 days before flight but can't transfer the tix.  Flawed security logic. Flawed customer service,0
521,@united follow me please this airline is beautifull ♥,0
522,"@united no I don't, but I'm sure United have my info on its system.",0
524,@united Just submitted my response on the link you sent.,0
528,"@united yes, a paper voucher that I got on January 26th 2015",0
529,@united beginning of Feb I called United they said they would send another voucher by mail. Never got anything. #tiredofwaiting,0
531,"@united Do I need to use a Chase United Club pass for my 8yr old son, or can he come in with me on my pass?",0
537,@united I sure did.   I had to drive a total of 3 hours to get my own bag.  I'd like to explain that debacle but no one wants to talk to me.,0
540,@united why no preferred security line anymore. My TSA pre-check didn't pull on my @SilverAirways partner flight! #Platinum #spoiled,0
553,@united @UCtraveladvisor - I would have loved to respond to your website until I saw the really long form. In business the new seats are bad,0
558,"@united ""Airport snow removal method #22...""
Keep up the good work folks, this is where Cessna's become 747's! http://t.co/9v8tMUsJvU",0
559,"@united No, I need you guys to not over book planes. It's not a concern, I'll just travel with someone else moving forward.",0
560,@united A measly $50 e-certificate is not how you appreciate loyal customers after they wait 3hrs on the tarmac during UA1116. #unacceptable,0
561,@united When will email address/username sign-on be available? It's been a while.,0
568,@united Shame that there's no flex to tickets transfer rules.  Even calling from Neurosurgery ICU isn't enough!,0
571,@united 6533 ORD to DCA,0
577,@united your announcement for pre boarding only addresses mobility. My disability requires me to travel with a lot of stuff. Do I preboard?,0
580,"@united v upset with your disability  ""services"". When I told one of your employees I was carrying medical equipment she was very rude.",0
582,@united wont transfer flight ticket to accompany an 11 yr old who's active military mom had to have emergency brain surgery? WOW!!,0
583,@united @getmeontop 7 WEEKS Late FlightR AND I STILL HAVE NOT RECEIVED MY MILES FROM THE MileagePlus Gift Card $150 STARBUCKS CARD I HANDED OVER!!!,0
585,@united not yet. I complained about the guy who checked my luggage in as he was throwing the bags around. Unfortunate coincidence I hope?,0
595,"@united why am I to believe they will help when customer service couldn't? Like I said, I want a number to someone who can fix what you did.",0
604,@united what's the point of asking for details about a #servicedog when you book if your flight crew doesn't read them? (Continued),0
611,"@united Wow. What a deal. Again, 30+ plus seats available. Easy change to make a customer happy.",0
614,@united on 768 to Logan - boarding gong show due to lax carry on enforcement. Bins full of coats = no room for bags. U need a better system!,0
617,@united is there an email address I can reach? Too long for a DM.,0
620,@united it was credit from my last trip that never came in the mail!,0
624,@united how do I get my account number if your website says email is unavailable?,0
625,@united So do I need to book two one ways in order for her to fly as an unaccompanied minor?,0
628,@united Pls Help Baby Hannah get the life saving surgeries she requires.She needs your help.Pls Donate/RT http://t.co/kQnrrP86A5,0
633,"@united By the way, a simple apology goes a long way, even if it's a hollow one. It's obvious that you don't care about me or my well-being,",0
634,@united This isn't a one time thing either! It's a shocking pattern of repeated neglect and disrespect.,0
638,@united Everyone around us is sitting with their friends and family members. They booked their tickets in October and December. We bought,0
643,@united what time? Who can I call. I need my skis. I will go to the airport and get them. No more faith in United.,0
653,@united you have to follow me in order for me to DM...come on now,0
654,"@united $25 United coupon to make up for broken entertainment system on a 9-hour flight, seriously? #Ridiculousness #learncustomerservice",0
656,@united I did DM the details but still no response. I have to book today.,0
658,@united can someone please explain the process of of what happens to property found on a plane after passengers leave at Heathrow ?,0
659,@united not able to DM you my confirmation number,0
660,"@united I've sent the message, let me know if you got it. I'm not very twitter-literate. Also, is he REALLY going to be stuck for 18hrs?",0
664,@united we were not given the option of using our United TravelBank in a recent Flight Booking Problems! Any help in using or recouping these funds? Thanks!,0
669,@united Done and done,0
670,"@united thanks, just sent :)",0
677,@united So what does someone with severe anxiety do when the one person who can help him isn't next to him?,0
678,@united I'm seeking to go 2 client. B/c u cant get me there I need refund. I filled out form not confident it works if past is an indication,0
684,@united service so far has been horrid. We wanted to end the trip on a high note. Guess that's not an option.,0
688,@united Why do I have to pay $ 17 for wifi with an international business ticket?  #pennypincher,0
697,"@united I hadn't filed a refund claim as I was told there was no charge by your DM. This is disputed by my bank, hence why I would like(1/2)",0
699,@united Every United flight between Saipan and Guam is an adventure! You never know when @CapeAir's old plane will be operational :),0
702,@united so if I'm flying 1st class just one leg to Chicago but not on my long flight to China am I still able to use the lounge in Chicago,0
703,"@united according to your DMs, I'm not owed a refund. please may I be provided with a contact number before I go to my bank to file claim",0
713,"@united has not responded to my various requests for contact numbers, does anyone know the UK customer service number for #UnitedAirlines",0
716,@united thank you. Been trying for two days to set this up.,0
719,@united Any luck with finalizing my reservation? I DM'd information to you. Please let me know what else you need. Want to confirm ASAP. Thx,0
720,@united completed form but doubt it's any use. UA doesn't care. 6 day vacation will now be 5. Sure UA won't feel responsibility for that...,0
727,@united thanks United I understand that. But he would actually like his own bag back! What have you done with it?! He also wants the money..,0
731,@united   It's too bad UA has had another unforeseeable operational issue on my return flight.,0
736,@united Outbound 2 bags 70 lbs bags Returning home 1 bag 50 lbs. What is your logic? And WHY? Am I writing to a Machine? Human HELP required,0
745,“@united: @MelanieSpring We'll see what we can do. ^KN” We are running! Most of this plane is running. Thanks for the help!,0
748,@united I sent in my feedback.  Thank you.,0
749,@united plus what about food? And taxis?,0
759,"@united it's frustrating, as a frequent flyer, loyal since Continental. Upgrade equals paying 3 times or more on top of purchase ticket.",0
767,“@united: @Darquenloveli We regret to hear this. Please let us know if you need assistance. ^KN” I was finally able to secure my seat. Thx,0
774,@united that's unfortunate. The @Tumitravel was an xmas gift and it looks like a razor ripped right through the front pocket in the picture,0
778,@united I'm constantly having challenges with upgrades &amp; charges. In order to prevent DVT I have to pay an addtl $180 http://t.co/xC6jQ70r7B,0
781,@united you too!,0
786,@united agent split up my reservation? Now can't Cancelled Flight and refund credit for 2wks? Why,0
788,@united I sent the message. Let me know ASAP.,0
789,@united why would they make me share a room?,0
790,"@united tried calling too, but w/25 min phn wait means we'd miss options anyway",0
794,"@united i understand, thanks",0
797,@united it's highly unprofessional for you to overbook a flight by 12 seats &amp;feel that I should rearrange my schedule for your mismanagement,0
798,"@united well, considering every agent before claimed they were unable to help with everything else, why waste more time to hear 'call corp'",0
799,@united man I can't wait to book my ticket now! Thanks JP you're a life sabe,0
807,@United I have no way of making phones calls... Need to handle via Twitter/email/web. Thank you!,0
808,@united Please help... I am in Ethiopia adopting a two year old child. Have an existing confirmation #. Need to add child to reservation.,0
810,@united Your website deserves a new design. #html5 FTW!,0
812,@united Twitter isn't letting me DM you..,0
816,@united Not encouraged that I'll have my CPAP tonight.,0
818,@United an idea: monitor mileage members travel patterns enough to know when they change jobs/lose status...and make the transition easier.,0
828,@united load balancing system apparently down #systemwide - major impact on all #united airlines flights. Was this a #cyberattack?,0
841,@united computers are down but you stopped giving updates and took my flight info off the app. That's just ridiculous keep people updated!,0
844,@united Calls to 800# resulted in 2hrs of hold time &amp; 2day wait to check suspect code share fare. Nothing investigated—my time wasted (2/2),0
845,"@united It's taken ~3 weeks for Cust Care to respond to Case #8477733, requesting a refund for wi-fi not working. Where can I get an update?",0
851,@united system failure again = bad trend.  Software projects are like flying an airplane; there's no such thing as an emergency takeoff.,0
861,"@united UA 746. Pacific Rim and Date Night cut out. Not constantly or randomly, but one spot, repeatably.",0
862,@united Been trying since 1230 to file a report.,0
863,@united I send an email about my bad experience and you send back a generic response.  Yet another reason why I'll never fly with you again.,0
865,@united here is the ticket # 0162424965446 please refund my unnecessary upgrade fee,0
869,Need more info on that! @united: @momsgoodeats We have great amenity kits. PJ's not included. We status match AA. ^KP”,0
873,“@united: @mllovelace The baggage fee is waived for Premier members. Please see http://t.co/u6Duw27mDE. ^JP” what's the point of membership?,0
880,@united like continental's chicken feat fairs,0
885,Yes!! Thanks so much!!! 💜“@united: @whitterbug We see you spoke with our Reservations team and they've reinstated the flight. Thanks. ^EY”,0
887,@united Can you please follow for a Dm on a missing bag?,0
891,@united awesome I'll book my next Christmas vacatinn this December any other ways you want to devalue mileage plus.,0
901,@united  Stressed and rude agents. Overwhelmed by delyd flight LAS-DEN 1657. Yelling at several people. Not pretty. This is #friendlyskies??,0
904,Just sent thank u RT @united: @goodenufmother Please DM your confirmation number if reFlight Booking Problems is needed. Thank you. ^EY,0
907,"@united also, the mere fact that I have to go online to issue a statement vice calling and talking to some directly is one good example.",0
909,@united  i have a weekend of dealing with your company that would say otherwise.,0
922,@united searched for mileage tickets to BOM couldn't find a single one is saver awards - I see how you play.  Earn miles but can't use them.,0
925,@united what's a girl gotta do to get a flight name change when SHE bought one for a mean ex boyfriend and needs a girl's trip stat?!,0
932,@united I am signed up for notifications. This is the first trip I was not updated on. Not sure why this happened.,0
938,"@SouthwestAir doesn't charge ticket change fees. Do they not incur the same mysterious ""costs"" that you incur, @united?",0
939,@united Exhausted &amp; frustrated! Link to a FB post abt my travel issue https://t.co/LaRKC8vc4s,0
941,@united that's exactly the point. It fits. I'm premier access. Boarding group 2. This was a return ticket. I've been doing this for 15 yrs,0
946,@united should NOT sell tickets for @SilverAirways on http://t.co/onhXHCO6bK.  has terrible service and UA staff cannot reach Silver,0
947,"@united Just got demoted from Gold cuz my hubby got 100% of the PQD, tho there were enuf $ spent for 4 Golds.#spousal.discrimination/angry.",0
954,"@united but if i tweet the ID number, won't that reveal my home address to anyone on the web?",0
956,@united the person is currently bettween gates 71A and 73 in LAX,0
959,@united thank you for the quick response but I cannot dm you until you follow me as well,0
962,@united I did... no response back,0
968,"@united thanks! It's 35K miles from RTB to Europe, to do a multiple destination so we could stop over in US on way/way back- mileage diff?",0
973,@united Premier Gold desk changes flight. Waives fees. Gives me wrong flight. Now Jana Acosta in Salt Lake refuses the same service. Angry.,0
977,@united I used to be a committed #ContinentalAirlines flyer until merger. I remember now why I switched to @SouthwestAir #CommunicationFail,0
980,@united I think DM would be better,0
985,@united once united's service levels reaches those of Etihad or lets be more realistically Lufthansa then ill consider it again,0
988,@united done,0
1002,@united i think he actually did not like your screen  @campilley 😃😃😃,0
1003,@united Apparently they are asking 20 people to off board the plane--how can such a big miscalculation be made?!,0
1005,"@united hi guys, do you have a general enquires email address please? Thanks David.",0
1006,@united Just checking in again - what is the status of our claim.   It is going on 2 months with no attention to this?   We are very upset.,0
1011,Thank you “@united: @TRUU_Tall I can certainly take a look. Please follow and DM me your confirmation number for assistance. ^JH”,0
1020,@united ok. I just submitted. Thanks for the opportunity to give feedback.,0
1023,@united booked flights for 2 for $779. Was charged $389.50 twice. Means I can't redeem CC points properly. Would have gone elsewhere.,0
1032,@united those whose pay to actually fly with you over 30k/ year deserve better service than a CC holder.,0
1033,@united Ok thank again for your help!,0
1034,@united Not a happy flyer.  UA flight 1161 from SFO to Cleveland.  Sunday 2/22.  Stay tuned for blog article from http://t.co/VdFdODqVGx,0
1037,@united thanks. Just a program comment; the system assigned seats behind each other even though pairs were available. I changed it back.,0
1040,"@united This must be a drone “@united: @KeamBleam We understand your frustration. Our Bag team is working hard to get your bag(s) to you...""",0
1049,@united I was originally trying to share details but the link Jimmy Samartzis Vice President - Customer Experience sent me expired.,0
1051,"@united that would help! or how about integrate it into the App so I can just ""activate"" it and surf...",0
1056,@united I'd thank you - but you didn't help.  taking 6 hours to reply (so I get a message in the middle of the night) isn't actually helpful,0
1060,Flight Booking Problems for a travel writers trip I am hosting and need to be happy when I land! Do you have the cute PJs AA does? @united,0
1061,But I don't see AA @united,0
1070,"@united done. Want me to send a screen shot of the second call, which is now at over 45 minutes?",0
1071,@united look at this beauty 😉 dc 10 united airlines 😉 http://t.co/MvYoizRPdE,0
1072,@united Thanks! I'll fill up the form as soon as I land. I don't like being duped so I hope you will appreciate my feedback &amp; will be better,0
1080,@united I can't DM you so here's the confirmation # G8CVWJ - please is there any way I can make it to Kailua tonight? Thank you,0
1081,@united go to hell,0
1082,"@united since bulkhead seats cannot have bags on floor, why don't u reserve o/head space above those seats? In 1B on UA246 - not impressed",0
1084,@united Would be helpful if you could refresh boarding time info on boarding passes for delayed flights,0
1089,@united Flight 211/ORD gate agent tried to prevent me from taking onboard a bag I've used for 15 years! Flight crew was more reasonable!,0
1102,@united is there a United gold number? I've been on hold 24 minutes and think I may be lost in nowhereland. Have a gold reservation. Help.,0
1107,"@united Oh, we are sure it's not planned, but it occurs absolutely consistently, it's usually the only YYJ flight that's Cancelled Flightled daily.",0
1110,@united Thank you! You need to follow back tho otherwise I can't DM you. X,0
1114,@united Just sent! Thanks :),0
1131,"@united Either is fine. However, plundering my hard-earned dollars is not fine.",0
1138,"@united e-ticket # 0162389030167, refund request # 16866853, case id # 8465981",0
1142,@united only thing confusing me is why I lost priority boarding? I'm a mileage plus card member 😔,0
1155,@united BUT you have received confirmation via email that you are confirmed and ticketed on this flight.,0
1163,@united forces us to check our baby bag on overbooked flight complains to wife that we need to much for our baby.. united has no baby meals,0
1179,@united looks like today will be my 6th consecutive delayed flight from you...do I win a prize??? @Southwest Air why don't you fly to SBA? 😭,0
1181,@united Understood and thanks! I should have tried reaching out sooner.,0
1182,@united already done that. the answer i got was... oops we can give you miles and we're very sorry. but who pays for my discomfort for 9 h?,0
1185,@united follow back and I'll give you the details.,0
1194,@united I paid for economy plus and you put me in the last boarding group so I have to gate check my bags too? @VirginAmerica knows better..,0
1195,@united i travelled from SCL- IHA feb 17. the AC on my sit (21L) was ON all night. I complaint to FA who never gave me a real answer. Help!,0
1197,@united you are the worst airline in the world! From your crap website to your worthless app to your Late Flight flight. You SUCK! Just shut down.,0
1198,"@united @scotthroth scott, need a good book suggestion?",0
1199,"@united JH, thanks so much for reaching out. I was able to get assistance after waiting for 70 minutes.",0
1201,@united please see dm!!,0
1203,@united Please msg me a # for customer service. I will have an invoice for my dry cleaning but won't be able take wet clothes to the airport,0
1206,@united 4 people MCI to DEL. Preferably with Jet Airways EWR-BRU-DEL segment. Anytime in December,0
1208,"@united There is no ""reference number."" Your agent told me to ""just drive to the airport"" because ""I can't reach anyone there to deliver...""",0
1210,@united My credit card was charged on the transaction when I was told it would not be. If the charge goes through I will be contacting you.,0
1225,@united at the gate! IAD to RDU,0
1229,@united Hi! what is the phone number for reservations in Venezuela? Thanks,0
1230,@united can I request a ticket change through twitter ?,0
1239,@united love the new 1st class breakfast!,0
1244,@united at this point I made it home on my own.,0
1246,@united Thanks for looking into this and for getting back to me via DM. Glad to hear my bag is finally being delivered to me. Thanks again!,0
1250,@united Lisa J is amazing the guy not so much.,0
1255,@united how about starting without the robotic response?,0
1260,@united I have been told twice my issue has been resolved and twice it has not been. And when I write an email it bounces?! #worstservice,0
1261,@united flight 433 lets go you look like clowns no one is giving up 1st class for $500,0
1262,@united what would it cost,0
1266,@United Adopting 2 yr old child from Ethiopia. Flying from ADD to GRR on 2/28.  Need to add child to reservation and get costs.  Help!  Thx,0
1267,@United I'd like to thank and recognize Terri P at Dulles for going out of her way to get me back on my Raleigh flight,0
1268,@united as a freq flyer it makes me sad to see cust needing assistance treated so poorly. #ServiceFail,0
1269,"@united good morning, any first class upgrades available for ua1619 Feb 25  rsw to ewr? I need 4 seats please",0
1276,.@united Not what's been shared by the pilot with passengers!,0
1278,@United how is it that I book a flight with a reserved seat and then go to check in and find out I have no seat?  WTF.,0
1285,@united DM sent as requested. Make sure you follow back so you can DM me back. Thanks,0
1287,@united please help http://t.co/t5mRj5Yw6I,0
1291,@united WHy is my KTN not showing on my boarding?  Why is TSA pre-check not applying to my boarding pass?,0
1292,"@United ""Your bag may or may not be at the airport. Unfortunately, no one at the airport is picking up the phone or responding to messages.""",0
1295,"@united wasn't trying to Cancelled Flight, just trying to change my award ticket, same date and place, but thanks for sending the link, I know the fee",0
1296,@united unhappy with your new mileage rules :( - was my main reason to keep flying united. Will have to take my business elsewhere,0
1305,@united never ever again will I be Flight Booking Problems a flight with United or any affiliate if there is a chance to get on a United flight,0
1306,@united Was able to send the DM. All good now.,0
1311,@united well for a start it would be nice if your ticket was actually in the system when you change a flight,0
1316,"@united I guess you have to ""follow"" me in order for me to send you a DM.. I tried and it won't send.",0
1320,@united - Group 2 line gets longer every week. Almost no one left for Groups 3-5 anymore. Time to make Explorer Card Group 3?,0
1322,"@united why do I check in online if I still have to wait in line for an hour to ""check in"" at counter? #fuckinlame  @naia_miaa",0
1323,@united very poor customer service. I WILL think again befor Flight Booking Problems another United flight.,0
1325,@united hi -- @united was. Thank you!,0
1331,"@united changed my last name for my MileagePlus acct on the site in an hour. @BA_USA had me on hold for 20mins, then 5 days &amp; no change yet",0
1336,@united thanks for the upgrade today great way to start my week! Cc: @CiscoJimFrench @cobedien,0
1344,"@united hi JP, with the help of an awesome TSA representative, I was able to get it all taken care of. Thank you!",0
1348,@united the child is two years old,0
